Tweet,Hashtags,id,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements
in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu ,amet,5.65E+15,10/9/2020 0:47,322,6,0.01863354,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0
ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin ,nascetur,3.83E+15,10/9/2020 0:47,30,5,0.166666667,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor ,et,2.06E+15,10/8/2020 23:35,165,1,0.006060606,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa ,sit,7.76E+15,10/8/2020 23:16,427,10,0.023419204,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0
turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean ,integer,8.58E+15,10/8/2020 22:33,103,3,0.029126214,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis ,ultrices,8.57E+13,10/8/2020 22:32,705,20,0.028368794,0,1,11,2,0,0,4,0,0,0,0,0,0,93,2
vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis ,sed,4.95E+15,10/8/2020 22:22,201,7,0.034825871,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0
justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc ,placerat,4.34E+15,10/8/2020 22:19,175,5,0.028571429,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0
donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet ,erat,6.98E+15,10/8/2020 22:16,163,10,0.061349693,0,0,2,1,1,0,2,0,0,0,0,0,0,37,4
diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae ,amet,3.39E+15,10/8/2020 21:11,280,21,0.075,0,0,1,0,0,0,1,0,0,0,0,0,0,19,19
diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus ,justo,8.45E+15,10/8/2020 21:01,73,2,0.02739726,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus ,in,6.18E+15,10/8/2020 20:57,138,4,0.028985507,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia ,augue,8.92E+14,10/8/2020 20:57,175,2,0.011428571,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien ,nam,8.62E+15,10/8/2020 20:57,149,4,0.026845638,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros ,nisl,7.95E+15,10/8/2020 20:56,169,2,0.01183432,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis ,natoque,1.33E+15,10/8/2020 19:21,221,3,0.013574661,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi ,in,9.01E+15,10/8/2020 19:14,767,13,0.016949153,0,0,4,3,0,1,5,0,0,0,0,0,0,0,0
eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc ,natoque,9.09E+15,10/8/2020 18:59,845,13,0.015384615,0,0,9,2,0,0,2,0,0,0,0,0,0,0,0
suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum ,nunc,6.72E+15,10/8/2020 18:31,48,1,0.020833333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue ,morbi,6.16E+15,10/8/2020 18:04,274,1,0.003649635,0,0,0,0,0,0,1,0,0,0,0,0,0,34,0
eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes ,donec,2.05E+15,10/8/2020 17:50,240,2,0.008333333,0,0,2,0,0,0,0,0,0,0,0,0,0,44,0
tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh ,lectus,3.10E+15,10/8/2020 17:33,1569,33,0.021032505,0,0,7,0,0,0,26,0,0,0,0,0,0,0,0
augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam ,sit,7.19E+15,10/8/2020 16:15,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis ,in,1.91E+15,10/8/2020 16:09,190,4,0.021052632,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui ,est,2.57E+15,10/8/2020 15:52,838,32,0.038186158,1,1,11,10,0,0,9,0,0,0,0,0,0,0,0
lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc ,augue,3.78E+15,10/8/2020 12:56,1239,16,0.01291364,0,0,8,0,0,1,7,0,0,0,0,0,0,0,0
pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing ,neque,1.66E+15,10/8/2020 12:21,342,13,0.038011696,0,1,2,0,0,0,8,0,0,0,0,0,0,67,2
et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices ,dui,5.60E+15,10/8/2020 11:11,500,3,0.006,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea ,velit,7.40E+15,10/8/2020 11:10,2371,196,0.082665542,2,3,33,5,5,0,26,0,0,0,0,0,0,122,122
sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat ,non,3.09E+15,10/8/2020 3:19,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam ,amet,1.32E+15,10/8/2020 2:18,2419,108,0.044646548,0,4,31,8,0,0,65,0,0,0,0,0,0,0,0
augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis ,erat,8.54E+15,10/8/2020 2:06,161,3,0.01863354,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci ,metus,4.82E+14,10/8/2020 1:40,69,2,0.028985507,0,0,0,0,1,0,1,0,0,0,0,0,0,18,0
ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed ,ante,1.82E+15,10/8/2020 1:03,24,1,0.041666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula ,tincidunt,1.42E+15,10/8/2020 0:08,70,4,0.057142857,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0
non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh ,in,7.94E+15,10/7/2020 23:58,98,10,0.102040816,0,1,2,0,0,0,7,0,0,0,0,0,0,0,0
amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in ,a,4.05E+14,10/7/2020 23:46,119,8,0.067226891,0,1,2,1,0,0,4,0,0,0,0,0,0,0,0
enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris ,vestibulum,4.12E+15,10/7/2020 23:08,1406,237,0.1685633,4,3,28,6,4,0,29,0,0,0,0,0,0,163,163
dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis ,metus,1.92E+15,10/7/2020 21:50,41,1,0.024390244,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam ,lectus,1.17E+15,10/7/2020 21:40,26,1,0.038461538,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ,ac,5.72E+15,10/7/2020 20:32,207,8,0.038647343,0,1,1,0,0,0,5,0,0,0,0,0,0,30,1
dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros ,pellentesque,8.98E+15,10/7/2020 20:29,262,6,0.022900763,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0
quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla ,id,1.65E+15,10/7/2020 20:13,166,5,0.030120482,0,0,3,0,0,0,1,0,0,0,0,0,0,19,1
consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at ,pretium,5.63E+15,10/7/2020 19:59,841,21,0.024970273,0,2,3,0,0,0,16,0,0,0,0,0,0,0,0
consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede ,lectus,1.27E+15,10/7/2020 18:41,223,2,0.00896861,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi ,dapibus,5.16E+15,10/7/2020 18:29,144,5,0.034722222,0,0,4,0,0,0,1,0,0,0,0,0,0,32,0
proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc ,mi,2.42E+15,10/7/2020 18:17,156,1,0.006410256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien ,sed,8.91E+15,10/7/2020 17:38,156,1,0.006410256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ,non,9.93E+14,10/7/2020 17:04,402,3,0.007462687,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas ,luctus,3.31E+15,10/7/2020 15:55,254,1,0.003937008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar ,ipsum,7.30E+14,10/7/2020 13:16,1673,104,0.062163778,0,0,32,1,1,1,11,0,0,0,0,0,0,58,58
sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac ,neque,2.48E+15,10/7/2020 13:00,150,3,0.02,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie ,tortor,2.14E+15,10/7/2020 12:15,0.029773463,6,0,15,1,18,1,4,0,0,0,0,0,0,230,1,0,0
molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut ,phasellus,8.98E+15,10/7/2020 11:31,4489,463,0.103141011,1,8,58,9,2,3,115,0,0,0,0,0,0,267,267
sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor ,nascetur,7.63E+15,10/7/2020 11:24,250,14,0.056,0,1,5,0,0,0,3,0,0,0,0,0,0,38,5
sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede ,vestibulum,8.87E+15,10/7/2020 2:40,75,1,0.013333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse ,ornare,9.97E+15,10/7/2020 1:51,174,5,0.028735632,0,0,2,0,0,0,2,0,0,0,0,0,0,49,1
donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum ,quam,1.70E+15,10/7/2020 1:19,585,5,0.008547009,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at ,volutpat,9.48E+15,10/7/2020 0:55,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi ,at,1.99E+15,10/6/2020 23:12,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc ,integer,8.88E+15,10/6/2020 22:57,148,9,0.060810811,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0
rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit ,volutpat,9.94E+15,10/6/2020 22:46,199,2,0.010050251,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes ,fermentum,4.63E+15,10/6/2020 22:24,2958,311,0.105138607,0,5,42,5,2,2,70,0,0,0,0,0,0,185,185
consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices ,proin,7.77E+15,10/6/2020 22:03,492,8,0.016260163,0,0,4,0,0,0,3,0,0,0,0,0,0,173,1
nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet ,vulputate,6.35E+15,10/6/2020 21:57,1911,70,0.036630037,3,3,34,6,0,7,10,0,0,0,0,0,0,336,7
sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper ,et,7.08E+15,10/6/2020 21:47,58,11,0.189655172,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis ,ipsum,2.19E+14,10/6/2020 21:27,2191,42,0.019169329,2,2,6,1,0,3,28,0,0,0,0,0,0,0,0
faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum ,felis,8.46E+15,10/6/2020 20:14,982,31,0.031568228,0,2,18,2,0,0,9,0,0,0,0,0,0,0,0
morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim ,amet,9.48E+15,10/6/2020 19:21,108,1,0.009259259,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0
sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum ,lorem,6.89E+15,10/6/2020 19:09,208,8,0.038461538,0,0,2,2,0,3,1,0,0,0,0,0,0,0,0
sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor ,et,3.38E+15,10/6/2020 19:03,142,9,0.063380282,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0
rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse ,fusce,3.42E+15,10/6/2020 18:57,153,1,0.006535948,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0
odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id ,libero,4.64E+15,10/6/2020 18:51,269,5,0.018587361,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit ,tempor,5.54E+15,10/6/2020 18:47,196,7,0.035714286,0,0,3,0,0,0,1,0,0,0,0,0,0,56,3
cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac ,faucibus,9.87E+15,10/6/2020 18:24,204,3,0.014705882,0,0,0,0,1,0,2,0,0,0,0,0,0,29,0
augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ,lacus,9.26E+15,10/6/2020 17:49,242,5,0.020661157,0,0,0,0,0,0,1,0,0,0,0,0,0,52,4
luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer ,aenean,8.69E+15,10/6/2020 17:41,141,3,0.021276596,0,0,3,0,0,0,0,0,0,0,0,0,0,22,0
nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in ,massa,6.26E+15,10/6/2020 17:37,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
